customer_id,timestamp,age,gender,employment_status,annual_income,credit_score,loan_amount,loan_tenure_months,interest_rate,monthly_installment,payment_status,days_late,outstanding_balance,default_flag,fraud_flag
337,98,61,0,1,956023,787,498150,60,20.99,10045.19,1,0,348639,0,1
338,584,25,1,1,573263,649,693829,36,9.87,21175.28,0,6,592757,0,1
339,253,47,1,1,844058,397,900697,12,20.96,58362.4525,1,0,836432,0,0
340,232,38,0,1,695868,828,461383,60,11.34,8561.73,1,0,378747,0,0
341,302,65,1,0,710173,318,274136,24,8.38,12379.52,1,0,47942,0,1
342,155,30,0,2,1628128,765,922238,48,10.96,21319.07,1,0,702566,0,1
343,256,47,1,1,1741493,620,721633,36,11.72,22394.68,1,0,419776,0,1
344,298,41,1,0,494756,766,663958,36,21.8,22463.91,1,0,87338,0,0
345,143,24,1,0,1402340,761,841234,12,17.14,58362.4525,1,0,708049,0,1
346,371,29,0,1,480296,714,897617,60,13.41,16966.46,1,0,782000,0,1
347,639,54,0,0,752752,494,980409,48,20.19,24549.03,1,0,861464.5,0,0
348,463,50,0,0,393833,365,864401,60,15.83,16687.26,1,0,552552,0,0
349,452,29,1,0,510128,705,997426,24,10.29,45835.88,1,0,107344,0,1
350,148,36,1,2,503675,814,127266,36,12.93,3992.26,1,0,14170,0,0
351,408,63,0,1,1216896,767,768642,24,13.35,36302.32,1,0,64123,0,0
352,585,65,0,0,888530,382,767609,24,8.77,34788.68,1,0,42133,0,1
353,143,42,0,0,714176,836,962681,24,16.7,46810.36,0,9,25444,0,1
354,169,64,1,2,365666,411,91020,12,8.64,8240.34,1,0,40283,0,0
355,650,51,1,1,1281877,694,700793,36,19.25,23213.77,1,0,256185,0,1
356,125,61,1,0,218792,469,104786,12,19.74,10455.9,1,0,17741,0,1
357,338,57,1,1,515693,660,834666,12,18.5,58362.4525,0,9,373226,0,1
358,264,40,1,0,1767340,492,711251,12,10.81,58362.4525,1,0,331630,0,1
359,142,61,0,1,949808,841,877183,24,18.31,43241.47,1,0,473312,0,1
360,268,47,1,0,1900422,421,134826,12,19.49,13425.3,1,0,87395,0,0
361,183,59,1,0,998855,480,185370,48,9.4,4224.89,1,0,168336,0,1
362,23,53,1,2,306223,502,581823,60,13.75,11030.39,1,0,329105,0,0
363,327,31,1,0,1683541,655,778019,60,9.07,14143.09,1,0,26031,0,1
364,697,62,1,1,809428,408,440535,24,11.03,20380.25,0,2,13578,0,1
365,350,47,1,1,1533041,645,67156,36,8.82,2029.98,1,0,20666,0,1
366,636,55,0,1,613227,631,189412,48,21.57,4797.25,0,17.5,170801,0,1
367,253,40,1,2,798241,583,383134,12,12.34,35867.73,1,0,88861,0,0
368,381,45,0,0,1143743,497,945856,12,14.71,58362.4525,0,17.5,72082,0,1
369,491,38,0,1,1971116,314,791377,36,21.56,26722.16,0,1,719168,0,0
370,542,22,1,0,1451393,616,238720,60,9.33,4349.88,0,17.5,443,0,1
371,241,25,0,2,220501,438,280089,60,11.23,5192.38,1,0,224741,0,0
372,702,21,1,1,1425694,595,271296,36,11.78,8423.74,1,0,227632,0,1
373,343,27,0,0,1589506,787,895602,12,9.81,58362.4525,1,0,649065,0,1
374,107,32,1,2,218553,748,207633,12,17.76,20375.72,1,0,87193,0,1
375,502,35,1,1,1348959,767,863742,24,17.58,42316.16,1,0,138791,0,1
376,582,59,0,1,1760791,535,330659,60,10.87,6110.03,1,0,80784,0,1
377,181,36,1,2,1500091,549,345593,24,21.33,17471.17,0,3,135602,0,0
378,322,61,1,0,1631457,641,821313,60,8.84,14898.62,1,0,343682,0,0
379,682,36,1,2,1416723,705,271001,48,19.5,6746.8,1,0,209383,0,1
380,658,36,1,0,1878474,396,151502,60,9.36,2761.38,0,17.5,120008,0,1
381,454,57,1,0,1893689,600,441645,12,8.96,40101.37,1,0,231764,0,1
382,696,42,0,0,1420359,592,928379,48,15.77,22391.34,0,17.5,491460,0,0
383,190,30,1,1,437258,367,719583,48,14.93,17229.52,1,0,517261,0,1
384,345,57,1,0,528060,458,659875,12,7.59,58362.4525,1,0,542200,0,1
385,673,47,1,1,351103,755,581987,24,13.71,27574.06,0,15,399778,0,1
386,206,33,1,1,606178,537,228052,36,17.65,7452.87,0,7,188851,0,1
387,406,41,0,0,1087113,374,949554,24,21.53,48083.04,1,0,28187,0,1
388,658,46,1,2,1881040,573,581345,12,11.79,54157.13,1,0,417849,0,1
389,513,60,0,2,884479,483,400749,36,17.19,13045.49,1,0,29666,0,0
390,312,56,0,0,1189070,316,82690,36,15.69,2657.34,1,0,44592,0,0
391,667,60,1,1,1517889,326,987358,48,9.43,22509.71,1,0,56460,0,1
392,709,61,1,0,529514,565,923600,24,19.08,45825.95,1,0,612392,0,0
393,538,65,0,2,1504460,682,958378,12,17.21,58362.4525,1,0,814361,0,1
394,250,30,1,0,1835891,458,131006,12,21.18,13229.42,0,17.5,126803,0,1
395,178,59,0,2,1171668,545,645882,48,10.13,14818.96,1,0,202846,0,1
396,33,54,0,2,500059,589,63700,24,20.98,3211.01,1,0,59305,0,1
397,69,34,0,2,891402,456,442312,36,13.2,13908.26,0,17.5,286293,0,1
398,228,53,1,1,1934307,346,578347,60,10.39,10640.62,1,0,574083,0,1
399,322,63,1,1,1284004,665,716013,60,11.33,13285.62,1,0,85805,0,0
400,708,49,0,1,1680457,686,296145,12,11.67,27558.76,1,0,252137,0,1
401,278,42,1,0,1009470,836,582202,12,9.73,53237.52,0,7,85225,0,0
402,636,41,0,2,1088877,478,170232,60,10.62,3138.51,1,0,87652,0,1
403,122,36,0,1,1643180,638,887063,36,20.99,29812.71,0,17.5,81152,0,0
404,363,23,1,2,1045106,323,851110,24,11.1,39399.3,0,17.5,428293,0,1
405,617,43,0,1,1671883,633,474916,48,15.81,11458.34,1,0,353785,0,0
406,133,51,1,1,778407,620,537929,36,18.19,17660.51,0,9,172611,0,0
407,578,59,1,0,1653735,719,248880,24,13.02,11720.17,0,7,13391,0,0
408,33,27,0,1,1246621,397,125217,48,20.18,3135.12,1,0,36950,0,0
409,417,62,1,0,1876519,490,385109,60,8.87,6987.8,1,0,279252,0,0
410,659,58,0,0,979765,647,265968,60,17.83,5223.17,0,17.5,49073,0,0
411,441,57,0,0,628533,320,707152,60,21.37,14304.51,1,0,166772,0,1
412,0,47,0,1,1427708,812,789583,48,18.42,19479.67,1,0,783140,0,1
413,317,52,0,0,1233196,814,260778,12,19.71,26014.78,0,17.5,64416,0,1
414,155,23,0,2,828812,340,151658,36,10.68,4662.64,0,17.5,85769,0,0
415,62,42,1,0,1427301,403,900864,12,21.51,58362.4525,1,0,549517,0,1
416,491,49,1,1,1663016,559,295079,12,15.7,28450.53,0,17.5,146121,0,0
417,610,48,1,0,395241,800,162717,48,9.64,3716.73,1,0,6022,0,0
418,223,45,1,2,1865390,762,396882,60,11.78,7393.91,1,0,21189,0,1
419,322,29,1,0,1184160,595,131447,12,20.99,13253.14,0,17.5,40319,0,0
420,640,64,0,1,1133353,667,682810,12,13.33,58362.4525,0,11,544352,0,1
421,411,47,1,0,969062,352,291163,60,19.29,5788.81,1,0,62953,0,1
422,454,61,0,0,1848180,492,738668,60,10.47,13600.11,1,0,576165,0,0
423,438,33,1,0,538612,722,297685,24,18.65,14716.8,1,0,55701,0,1
424,213,24,1,1,1567243,540,877778,24,16.05,42444.22,1,0,598089,0,0
425,636,64,0,1,220656,302,316501,24,10.81,14613.11,0,17.5,300501,0,1
426,688,30,0,1,1928640,665,209480,12,11.08,19390.87,1,0,57431,0,0
427,561,28,0,0,1304254,322,533354,60,19.35,10609.3,1,0,268894,0,1
428,650,51,0,2,1007939,394,565958,36,17.47,18467.52,0,16,13941,0,0
429,360,45,0,1,1817991,570,522036,36,10.82,16070.01,0,10,47467,0,1
430,300,65,0,2,1198025,439,487242,36,9.29,14791.86,0,17.5,124086,0,1
431,401,31,1,2,1612042,847,50530,36,8.21,1518.85,0,3,6053,0,1
432,527,54,1,0,1292534,471,858488,36,19.9,28592.42,1,0,134320,0,1
433,86,25,0,1,1393297,511,508372,60,12.57,9537.91,1,0,397049,0,0
434,601,61,0,1,1291080,703,770348,36,18.55,25367.99,0,17.5,287594,0,1
435,507,56,0,1,404194,725,586926,60,8.71,10634.12,1,0,76263,0,1
436,131,41,1,1,1484373,341,424084,24,18.66,20967.42,0,10,409119,0,1
437,538,60,1,2,1563970,844,450042,48,16.5,10922.89,1,0,433997,0,0
438,641,63,1,1,848260,481,921377,24,18.54,45508.35,0,3,604620,0,1
439,400,39,1,2,537186,301,685610,48,19.71,17098.83,0,17.5,296392,0,0
440,687,33,0,0,1128136,820,623602,12,15.21,58362.4525,0,17.5,249867,0,1
441,127,26,1,0,1065555,736,853383,36,13.3,26857.86,1,0,73480,0,0
442,442,53,1,0,1276401,702,506408,60,18.81,10027.72,1,0,222474,0,1
443,708,31,0,2,844379,336,642873,36,18.16,21100.52,0,8,388345,0,0
444,562,42,1,1,1774533,342,540515,36,12.23,16850.56,0,17.5,512281,0,1
445,492,35,0,0,1615896,691,352821,60,15.53,6793.57,0,17.5,191838,0,0
446,640,33,0,0,304034,826,682855,60,20.38,13700.35,0,17.5,137760,0,0
447,165,56,0,1,1211618,422,973716,12,18.19,58362.4525,1,0,843404,0,1
448,141,54,1,0,1095083,619,918096,24,11.29,42572.88,1,0,415442,0,1
449,80,64,1,2,402384,785,490377,60,8.35,8855.39,1,0,399505,0,0
450,3,49,0,0,1942161,849,916766,48,14.94,21952.73,1,0,546769,0,1
451,616,50,1,0,693190,537,197860,60,11.86,3688.77,1,0,116874,0,0
452,600,61,0,2,1063500,661,723443,24,18.27,35650.67,1,0,501988,0,1
453,521,26,1,0,1398225,850,861162,36,13.09,27052.45,0,9,163126,0,1
454,156,32,1,2,1090322,666,256789,24,21.91,13043.81,0,17.5,164895,0,1
455,474,43,0,2,514569,490,258309,48,20.05,6460.42,1,0,207368,0,0
456,472,31,1,0,1813125,610,886055,60,10.25,16281.26,1,0,773256,0,1
457,478,51,1,2,301948,597,398808,12,10.05,36574.02,1,0,127021,0,1
458,392,46,0,0,521143,346,395834,48,11.44,9189.95,1,0,81879,0,0
459,263,60,0,2,1368248,476,748910,60,10.31,13768.71,1,0,197410,0,1
460,344,57,0,2,1175969,715,798332,48,15.12,19146.66,0,8,649467,0,0
461,606,24,0,0,469701,689,291965,48,15.94,7052.17,1,0,43715,0,1
462,628,27,1,0,762410,619,471302,60,17.13,9200.6,1,0,308656,0,1
463,133,29,1,2,310393,540,169419,24,16.26,8206.94,1,0,51425,0,0
464,392,49,0,1,644216,318,425528,36,16.29,13745.74,1,0,301360,0,1
465,629,47,1,2,1625308,322,445037,24,18.79,22027.48,1,0,375055,0,1
466,214,35,1,1,1267772,383,332476,36,21.81,11249.69,1,0,232290,0,1
467,596,42,0,1,1543986,462,571445,36,9.84,17435.42,0,17.5,114348,0,1
468,719,61,0,0,1963144,333,890931,60,16.42,17287.03,0,9,636781,0,1
469,441,54,0,0,1065781,523,260367,24,20.8,13105.14,1,0,210764,0,0
470,525,52,0,1,1018250,434,509035,48,17.3,12439.54,1,0,426148,0,0
471,244,56,0,2,413149,517,207217,48,19.24,5147.62,1,0,32899,0,1
472,169,56,0,0,635993,655,998239,36,18.36,32819.88,0,17.5,677341,0,1
473,576,24,0,0,1947402,368,754173,48,20.34,18907.75,1,0,100862,0,1
474,403,22,0,2,991217,772,257107,12,17.17,25104.36,1,0,16792,0,0
475,321,61,1,1,624018,796,852520,36,12.74,26698.08,1,0,290811,0,0
476,431,51,1,1,461552,695,147157,36,18.79,4855.77,0,17.5,119553,0,1
477,536,44,0,1,872372,506,175269,48,20,4381.72,0,3,76942,0,1
478,376,46,1,2,1080432,304,590364,60,15.78,11392.06,0,5,542885,0,1
479,212,64,0,1,1081127,377,590194,12,16.24,57170.13,0,17.5,552958,0,1
480,459,62,1,1,892721,607,718710,12,10.68,58362.4525,1,0,14243,0,1
481,30,35,1,2,526499,696,291507,60,15.23,5598.39,1,0,110730,0,1
482,703,59,1,0,743101,328,655502,60,21.94,13321.99,1,0,3762,0,0
483,218,42,0,2,1515648,744,339885,36,13.33,10699.77,1,0,28976,0,1
484,25,25,0,1,1480899,483,487251,12,21.87,49484.4,1,0,52691,0,0
485,500,50,1,0,304198,467,269687,24,8.51,12193.22,1,0,71836,0,1
486,677,34,1,1,416109,459,671482,48,14.48,16014.85,1,0,653669,0,1
487,527,23,1,0,1537155,368,220346,60,18.33,4345.59,0,17.5,195162,0,0
488,687,52,1,0,502118,829,64476,48,18.38,1590.14,0,17.5,57652,0,1
489,30,61,1,2,576426,733,565698,36,12.08,17612.06,0,17.5,484006,0,0
490,516,65,0,2,1159208,662,271146,36,19.43,8995.27,1,0,9010,0,0
491,579,40,1,0,1501296,404,206047,24,14.66,9843.9,1,0,52493,0,1
492,418,51,0,1,778315,376,949453,24,17.65,46542.98,1,0,210788,0,1
493,472,63,0,0,324501,406,918483,60,16.88,17892.05,1,0,861464.5,0,0
494,691,47,1,2,1428977,698,209513,12,9.02,19034.26,0,6,181002,0,1
495,261,27,1,1,753197,629,437008,48,14.08,10386.22,0,17.5,328956,0,1
496,310,47,1,1,1906899,752,956839,12,20.7,58362.4525,1,0,477132,0,0
497,673,29,1,2,435284,400,118356,12,20.04,11839.55,0,11,89874,0,0
498,96,41,1,1,1113829,476,514361,12,9.5,46935.44,1,0,8136,0,1
499,188,45,0,2,871258,328,267707,60,15.88,5170.31,1,0,4007,0,1
500,534,42,1,2,1288880,529,268625,60,16.1,5197.89,1,0,93491,0,0
501,596,26,1,0,238143,747,714450,36,17.27,23273.21,1,0,244382,0,0
502,356,35,1,1,938569,486,350339,12,8.08,31553.87,1,0,336910,0,1
503,3,27,1,1,1223582,575,811891,48,8.04,18274.31,1,0,787829,0,0
504,679,22,1,1,756908,619,404780,24,19.63,20176.6,1,0,267700,0,1
505,215,41,0,2,1384452,417,781302,60,18.75,15463.27,1,0,466545,0,1
506,293,44,0,2,606756,534,772901,48,8.86,17528.75,1,0,561837,0,1
507,450,61,1,1,692615,349,405618,24,13.41,19167.14,1,0,5821,0,0
508,63,33,0,2,1285555,830,142598,36,8.07,4280.71,1,0,549,0,1
509,204,61,0,1,581339,536,985663,12,21.98,58362.4525,0,2,338564,0,1
510,505,21,0,1,836815,790,253545,36,16.18,8182.46,1,0,46292,0,1
511,319,58,1,2,1058259,553,402980,36,10.76,12398.35,1,0,213834,0,0
512,579,50,1,1,403876,516,638186,48,17.47,15618.27,1,0,379078,0,1
513,655,48,0,2,1592303,845,581924,24,11.2,26962.48,1,0,268100,0,0
514,215,37,0,1,1110880,786,430854,24,17.35,21066.97,0,17.5,350100,0,1
515,144,57,0,2,783875,458,971829,36,10.41,29805.46,0,14,296658,0,1
516,656,24,1,2,607812,333,821482,24,8.3,37069.38,1,0,344898,0,1
517,384,30,0,2,761312,503,444522,12,16.57,43181.61,1,0,324215,0,0
518,384,35,1,0,807302,666,795358,24,18.34,39217.78,1,0,423655,0,1
519,683,25,1,2,1300991,440,621431,60,14.57,11866.22,1,0,338688,0,0
520,217,57,0,1,708384,460,368284,12,18.82,36466.25,1,0,163830,0,1
521,395,37,1,1,1134442,586,690431,36,16.76,22392.98,0,9,38251,0,0
522,561,42,1,0,408341,623,603373,60,11.86,11248.88,0,10,96526,0,1
523,519,61,1,2,682442,801,392217,24,15.42,18862.37,0,7,146940,0,0
524,221,21,0,0,472813,791,189139,60,18.05,3721.31,1,0,62484,0,1
525,100,56,1,2,1030360,484,302557,60,11.98,5646.72,0,17.5,217731,0,0
526,26,22,1,1,719265,607,518996,48,11.8,12088.28,1,0,495882,0,1
527,444,63,0,0,1044620,547,864141,24,11.82,40261.77,0,1,705000,0,1
528,727,50,0,0,466541,464,679400,36,8.84,20540.53,0,17.5,78969,0,1
529,709,38,1,2,434122,835,384088,60,21.78,7795.71,0,6,179062,0,1
530,429,59,1,2,1578231,414,577439,60,13.3,10903.97,1,0,225579,0,0
531,288,64,0,0,536163,733,481989,60,19.89,9630.94,0,8,97963,0,0
532,76,41,0,0,1997272,829,925433,24,21.46,46834.62,1,0,191646,0,0
533,245,40,1,0,458334,342,806003,12,15.1,58362.4525,1,0,598410,0,1
534,243,45,1,0,295103,701,399640,36,17.68,13063.79,0,17.5,336448,0,0
535,171,24,1,1,803697,652,79162,60,9.35,1442.73,1,0,10184,0,0
536,348,22,0,1,543724,769,877587,24,12.41,41103.98,1,0,743296,0,0
537,103,32,1,1,443080,623,938868,48,10.35,21584.18,1,0,829019,0,1
538,704,40,1,0,936299,485,514718,24,17.8,25264.08,1,0,340180,0,1
539,535,57,0,2,1169456,586,612081,12,8.7,55444.34,1,0,430204,0,1
540,578,63,1,1,1122792,640,713833,12,12.95,58362.4525,1,0,45114,0,0
541,119,55,1,2,353607,530,730783,36,20.82,24525.89,1,0,472793,0,0
542,84,64,1,2,867511,644,950426,36,17.95,31139.65,1,0,521220,0,1
543,704,45,0,0,575490,397,792329,12,8.44,58362.4525,0,17,476501,0,0
544,647,49,1,2,1008798,788,307129,36,21.05,10327.21,0,16,94077,0,1
545,47,62,1,0,1024153,366,923059,24,11.15,42749.17,1,0,411841,0,1
546,537,53,1,2,1523413,844,814967,48,21.84,20686.58,0,17.5,299923,0,1
547,493,55,1,2,1986234,679,986965,48,20.4,24756.37,1,0,204052,0,1
548,366,34,1,2,404814,729,770528,36,17.32,25110.65,0,6,591381,0,1
549,696,43,0,1,1327676,660,495610,24,16.15,23985.46,1,0,237230,0,0
550,556,32,0,0,1124147,355,800360,48,11.11,18526.67,1,0,485059,0,1
551,149,47,1,2,1587016,365,414856,24,8.44,18744.58,1,0,256577,0,0
552,692,48,1,0,1208166,702,875809,24,14.02,41608.23,0,17.5,61297,0,0
553,222,51,0,2,1360359,375,749693,24,9.62,34242.23,1,0,224001,0,0
554,562,55,1,2,861224,350,558852,48,19.37,13897.95,0,6,446288,0,1
555,181,55,1,2,1560528,541,400007,48,18.43,9869.34,0,17.5,371193,0,0
556,405,24,0,1,1243680,391,800840,12,9.85,58362.4525,1,0,714776,0,1
557,612,47,1,0,866757,798,149781,48,16.04,3620.96,1,0,30879,0,0
558,115,50,1,2,1876435,662,836147,12,20.42,58362.4525,1,0,466375,0,1
559,172,62,1,1,1532589,563,501814,60,21.61,10170.93,0,8,145475,0,1
560,427,22,1,0,1153485,368,992428,24,17.03,48393.27,0,3,584159,0,1
561,666,48,0,0,1323176,410,995009,48,8.9,22574.27,0,5,223298,0,1
562,411,64,0,0,1018891,613,928204,24,16.39,45014.03,1,0,15868,0,1
563,247,43,0,1,1963646,803,126833,48,18.18,3122.73,0,17.5,112709,0,0
564,176,28,0,1,578809,514,438383,12,12.11,40955.93,1,0,336379,0,1
565,110,53,1,0,1429210,558,452694,48,17.83,11112.69,1,0,305298,0,0
566,628,33,1,2,455489,574,540222,12,16.45,52424.04,0,17.5,233209,0,1
567,291,47,1,1,514248,828,267886,36,16.33,8656.44,1,0,43538,0,0
568,14,41,1,2,1387294,358,781805,60,17.06,15253.02,0,17.5,391948,0,0
569,509,33,1,1,208970,802,915885,12,9.15,58362.4525,1,0,330062,0,0
570,667,46,0,0,1854022,500,265703,12,21.81,26971.07,0,17.5,177560,0,1
571,536,42,1,1,544648,837,674953,36,21.24,22730.92,1,0,550256,0,1
572,609,42,1,0,1448103,441,775060,60,16.64,15067.17,0,17.5,502031,0,0
573,594,36,0,2,1425067,424,990101,48,15.62,23849.06,0,3,480097,0,0
574,89,35,0,0,327435,514,832667,48,15.21,19985.74,0,9,736323,0,0
575,103,61,0,1,412846,733,937944,36,19.4,31108.48,0,10,600904,0,0
576,644,30,0,1,1068169,798,166191,24,19.31,8261.77,1,0,124513,0,1
577,697,41,1,1,614185,635,123360,48,21.12,3112.78,0,6,9829,0,1
578,243,34,1,1,1000679,689,833001,24,11.74,38783.14,1,0,581245,0,0
579,545,53,1,1,944554,691,272778,24,19.29,13558.2,1,0,204877,0,0
580,236,47,1,2,292787,689,328698,60,19.67,6555.88,1,0,60267,0,1
581,275,34,0,0,848936,587,534755,12,15.93,51661.79,1,0,336252,0,0
582,429,25,0,2,370624,327,485954,24,17.34,23759.1,0,17.5,1079,0,0
583,255,63,1,1,1374594,415,211371,24,12.27,9887.76,1,0,193639,0,1
584,631,43,0,0,211320,700,87730,36,17.08,2853.17,0,17.5,80226,0,1
585,117,30,1,1,1168822,595,478501,48,8.85,10851.01,1,0,33682,0,1
586,295,49,1,2,609960,478,567406,48,9.91,12992.42,1,0,86912,0,0
587,30,31,1,2,1929363,545,169597,36,11.5,5252.8,1,0,45443,0,0
588,302,33,1,1,1768007,516,364654,24,12.04,17023.26,1,0,187395,0,1
589,699,34,1,0,646512,638,171413,48,19.89,4281.4,1,0,103998,0,0
590,484,24,0,0,1677138,634,412127,48,20.81,10372.72,1,0,197124,0,1
591,727,31,1,1,1927789,451,267666,60,21.15,5404.62,0,17.5,150696,0,0
592,167,25,0,0,273554,785,780511,60,9.31,14219.61,0,1,1168,0,0
593,572,31,1,2,240327,785,971584,36,8.4,29255.47,1,0,10475,0,0
594,240,57,0,1,247118,546,500053,36,21.56,16885.12,1,0,414354,0,1
595,730,33,0,2,1869154,736,414832,12,17.08,40473.78,1,0,291189,0,1
596,594,49,1,1,491843,345,604633,12,10.69,55772.36,1,0,559007,0,1
597,494,60,1,2,691003,331,396029,48,14.7,9463.44,0,17.5,92808,0,0
598,132,36,0,0,705612,356,124739,12,16.89,12150.62,1,0,55206,0,0
599,614,32,1,1,1315529,538,220793,60,19.4,4393.78,1,0,161411,0,1
600,25,27,0,0,813865,713,346910,48,7.59,7775.84,1,0,236087,0,1
601,614,58,1,2,657074,838,144539,60,8.32,2609.41,0,17.5,120540,0,1
602,727,54,1,1,209977,788,205264,24,21.34,10377.81,0,17.5,131222,0,0
603,196,53,1,1,303906,416,203075,60,11.49,3773.47,1,0,16580,0,0
604,583,44,1,2,812418,596,241324,36,9.6,7346.98,1,0,77824,0,1
605,443,57,1,1,1195392,301,794899,12,21.36,58362.4525,1,0,755592,0,0
606,704,33,0,0,1434425,479,571410,48,20.3,14320.96,0,17.5,212694,0,1
607,76,37,1,1,1824043,509,590113,12,21.42,58362.4525,1,0,248067,0,1
608,595,21,0,1,1421166,568,857958,48,17.96,21084.32,0,17.5,396344,0,1
609,12,33,0,0,720953,351,545504,36,20.83,18309.24,0,17.5,299120,0,1
610,402,52,0,2,752568,564,910381,12,13.62,58362.4525,1,0,166764,0,1
611,531,24,0,0,1069300,640,98544,48,12.69,2313.53,1,0,84335,0,1
612,638,31,0,1,584231,438,734281,48,19.82,18329.49,1,0,456531,0,0
613,544,25,1,2,398008,615,745510,24,13.28,35188.07,0,1,312414,0,0
614,465,43,1,1,1812180,418,796766,36,16.32,25744.39,0,5,110511,0,0
615,42,40,1,1,254277,491,821776,24,17.55,40249.9,1,0,806117,0,0
616,383,48,1,0,1452716,374,133351,60,21.54,2701.25,0,11,94484,0,1
617,346,47,1,0,332703,661,969596,60,20.5,19472.72,0,8,861464.5,0,0
618,154,58,0,2,1519057,301,570725,48,17.76,14001.79,1,0,362752,0,1
619,446,63,0,2,273121,743,994113,60,7.76,17854.27,1,0,531241,0,1
620,684,24,0,1,1946383,751,800222,48,18.19,19703.8,0,1,447988,0,0
621,567,59,1,1,910854,451,222493,12,10.47,20482.33,1,0,94213,0,1
622,534,44,0,0,1897267,625,520882,60,20.47,10458.44,1,0,144683,0,0
623,5,53,1,1,594212,592,287719,12,9.77,26319.1,0,17.5,191031,0,1
624,230,38,1,0,298429,624,623597,24,16.36,30234.06,1,0,71414,0,1
625,551,28,1,0,217763,416,322542,36,8.21,9695.07,1,0,75588,0,1
626,124,58,1,0,1180699,365,674665,60,14.07,12826.51,1,0,126125,0,1
627,695,64,1,0,1540810,688,358381,12,11.02,33156.22,1,0,295999,0,1
628,23,37,0,0,627437,424,775468,36,10.97,23903.8,1,0,566283,0,0
629,164,38,1,2,377304,505,241179,12,10.55,22218.62,1,0,236420,0,1
630,240,38,1,2,1094296,598,856621,12,17.1,58362.4525,0,17.5,9734,0,0
631,69,61,0,1,1629957,819,826351,36,15.29,26463.89,1,0,587152,0,1
632,142,64,1,2,741950,397,334999,36,12.34,10453.83,1,0,127050,0,1
633,171,43,0,1,682702,479,731482,36,9.92,22334.58,0,17.5,102911,0,1
634,213,41,1,0,1112106,650,180545,12,11.93,16840.33,1,0,88511,0,0
635,505,29,1,2,1544594,520,264039,24,15.51,12707.98,1,0,56238,0,0
636,487,40,1,0,380558,671,108681,48,16.36,2634.61,0,17.5,94287,0,0
637,51,34,1,0,399901,319,349789,24,10.71,16135.48,0,17.5,183149,0,1
638,679,42,0,2,1867688,714,995844,24,8.23,44908.42,0,17.5,861464.5,0,1
639,452,55,1,0,1425195,461,168717,36,21.75,5705.92,1,0,139306,0,1
640,400,22,1,2,779384,364,920212,60,12.1,17192.63,1,0,553413,0,1
641,632,36,0,2,1567466,402,708287,48,15.91,17103.66,1,0,95938,0,1
642,313,29,0,2,1278858,764,907565,24,18.83,44935.81,1,0,390916,0,1
643,113,41,0,0,329255,817,848749,12,14.67,58362.4525,1,0,307591,0,0
644,685,24,0,1,1403942,690,635096,48,8.2,14316.12,0,5,210671,0,0
645,484,22,1,1,1066234,736,958134,36,8.69,28927.66,1,0,861464.5,0,0
646,636,37,0,2,1112973,697,320131,24,8.56,14480.59,1,0,34021,0,0
647,52,62,1,1,1255208,456,657564,36,20.05,21927.93,0,7,254948,0,1
648,536,64,0,1,1195044,653,135027,48,9.95,3092.96,1,0,13489,0,1
649,71,54,1,0,1978616,631,134994,60,11.25,2503.01,1,0,86416,0,1
650,470,31,1,1,230959,757,135440,12,20.11,13556.42,1,0,601,0,1
651,671,42,0,2,885154,549,175500,48,21.69,4449.29,1,0,9723,0,1
652,476,34,0,2,535127,777,427808,36,9.56,13019.62,0,10,188742,0,0
653,394,50,1,0,1174330,500,203270,24,11.13,9412.25,0,5,48598,0,0
654,608,62,1,0,932252,645,346232,24,21.35,17506.36,0,17.5,217367,0,0
655,278,55,1,0,1120652,364,593648,12,18.78,58362.4525,0,17.5,590512,0,1
656,574,41,1,2,543159,819,678683,60,16.09,13131.38,0,17.5,323298,0,1
657,532,48,1,0,391113,354,51405,12,17.49,5032.98,1,0,26903,0,1
658,425,49,0,1,631825,415,577929,60,13.31,10914.19,0,11,154215,0,1
659,70,63,1,1,1451298,773,509602,24,8.52,23042.5,1,0,255409,0,0
660,471,21,1,2,434882,591,786989,48,15.9,19002.51,0,14,325117,0,1
661,201,23,1,1,544654,461,420716,24,16.57,20434.53,1,0,311316,0,0
662,262,21,1,1,849672,320,412918,12,15.12,39612.6,1,0,85252,0,0
663,190,61,0,0,711273,489,308414,12,13.19,29091.15,1,0,193812,0,1
664,431,65,1,1,1831010,448,154289,24,10.75,7119.79,1,0,41993,0,1
665,81,52,1,2,1932649,497,379263,24,17.89,18629.71,1,0,110563,0,1
666,221,63,0,0,706458,799,340731,36,12.57,10654.47,1,0,44697,0,0
667,554,23,0,0,1893046,786,632017,48,19.89,15785.94,1,0,547846,0,0
668,556,48,0,2,371952,746,865187,12,19.46,58362.4525,0,2,773600,0,0
